"","lake_name","core_number","sample_ID","sample_range","depth_top","depth_bottom","depth_plot","bd","d13C","percent.C","C.mar","d15N","percent.N","N.mar","C:N","chlide_a_nmol_gDM","chl_c1_nmol_gDM","chl_c2_nmol_gDM","perid_nmol_gDM","fuco_nmol_gDM","sed_a_nmol_gDM","sed_b_nmol_gDM","sed_c_nmol_gDM","oscil_nmol_gDM","aphan_nmol_gDM","viola_nmol_gDM","diadino_nmol_gDM","myxo_nmol_gDM","allo_nmol_gDM","diato_nmol_gDM","lutein_nmol_gDM","zea_nmol_gDM","cantha_nmol_gDM","chl_b_nmol_gDM","okenone_nmol_gDM","chl_a_nmol_gDM","chl_ap_nmol_gDM","echine_nmol_gDM","isoren_nmol_gDM","phaeo_b_nmol_gDM","pheo_a_nmol_gDM","a_car_nmol_gDM","b_car_nmol_gDM","car_x_nmol_gDM","car_y_nmol_gDM","car_z_nmol_gDM","chlide_a_nmol_gTC","chl_c1_nmol_gTC","chl_c2_nmol_gTC","perid_nmol_gTC","fuco_nmol_gTC","sed_a_nmol_gTC","sed_b_nmol_gTC","sed_c_nmol_gTC","oscil_nmol_gTC","aphan_nmol_gTC","viola_nmol_gTC","diadino_nmol_gTC","myxo_nmol_gTC","allo_nmol_gTC","diato_nmol_gTC","lutein_nmol_gTC","zea_nmol_gTC","cantha_nmol_gTC","chl_b_nmol_gTC","okenone_nmol_gTC","chl_a_nmol_gTC","chl_ap_nmol_gTC","echine_nmol_gTC","isoren_nmol_gTC","phaeo_b_nmol_gTC","pheo_a_nmol_gTC","a_car_nmol_gTC","b_car_nmol_gTC","car_x_nmol_gTC","car_y_nmol_gTC","car_z_nmol_gTC","chla_pheoa","chls","chlb_pheob","all_chl","PI","AD_ratio","master_chl","perc_chlb","greens","cyanos","perc_diatox","fuco_flux","allo_flux","diato_flux","lutein_flux","cantha_flux","chl_b_flux","chl_a_flux","chl_ap_flux","echine_flux","phaeo_b_flux","pheo_a_flux","b_car_flux","year_CE_top","year_CE_plot","year_CE_bottom","duration","year_plot_extrap","weight","s"
"27","Turkey Creek Lake",2,"TRK2_054","26.5-27",26.5,27,26.75,0.235979133,-25.6108465194471,4.71196693515695,NA,2.81165421013316,0.516664784104016,NA,9.11996923368465,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96592227687269,0.975866357619025,4.59882665151458,0,0,10.1770825805583,0,27.0033314724408,5.27354503655765,1.20291742055442,0,12.9311336885972,9.87923642055435,0,19.3868475320709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.38958242302,20.7103821195749,97.5988735659793,0,0,215.983743532346,0,573.079816646492,111.918124832555,25.5289868776286,0,274.431757831647,209.662685594064,0,411.438530848375,0,0,0,782.742502240556,894.66062707311,490.415501363993,894.66062707311,2.7333419631763,5.08873191303452,1.32390422988013,1.30892035964371,372.030631397627,25.5289868776286,0.0264587422559687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1941.25764716604,NA,NA
"28","Turkey Creek Lake",2,"TRK2_056","27.5-28",27.5,28,27.75,0.409239507,-26.0068025640409,4.35818426706958,NA,2.87423821502869,0.481617553485538,NA,9.04912409821381,0,0,0,0,0,0,0,0,0,0,0,0,0,5.64400817391828,7.9352571950718,4.35808681336908,0,0,4.55617310956966,0,27.4493855822244,2.57295431446043,1.38152713868961,0,19.484533425589,39.4910108184957,0,15.3841880816589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.503660883831,182.077138294279,99.9977638921504,0,0,104.542920408301,0,629.835360327276,59.0372998659479,31.6996036429303,0,447.079155712025,906.13449084495,0,352.995356297846,0,0,0,1535.96985117223,1595.00715103817,551.622076120326,1595.00715103817,0.695079336114851,0.71125711935632,0.520005515022438,0.493391610438682,547.076919604175,31.6996036429303,0.1185421303389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1939.07850405806,NA,NA
"29","Turkey Creek Lake",2,"TRK2_058","28.5-29",28.5,29,28.75,0.171052734,-28.3768631558243,5.92161342127043,NA,1.63209815230889,0.575154443345164,NA,10.2956927305119,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0384017006264,6.24283808625115,2.18454972313642,0,0,6.62573446920779,0,12.4808443825438,1.0441991364191,0.631930512477681,0,10.4833478987602,45.7727199987203,0,20.75300039162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.845132223871,105.42461390382,36.8911235456459,0,0,111.890695961478,0,210.767631971931,17.6336930855421,10.6715934918647,0,177.035330626346,772.977172645292,0,350.46192507392,0,0,0,983.744804617223,1001.37849770277,288.926026587825,1001.37849770277,0.272669930537069,2.56908820620359,0.333446593546376,0.229030477084458,213.926454171992,10.6715934918647,0.107166628386761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1936.89936095008,NA,NA
"30","Turkey Creek Lake",2,"TRK2_060","29.5-30",29.5,30,29.75,0.105792409,-28.6800592994861,7.25968937460739,NA,1.48127640268052,0.649396201346849,NA,11.1791374195765,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1644104905072,21.0518655980286,36.6037597984718,0,0,4.72189835821162,0,23.7255449533339,5.3543898728171,3.00287341917549,0,77.8374345855145,41.2499921890164,0,33.9257128155771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,305.307973203825,289.983007698137,504.205592135977,0,0,65.042705197934,0,326.812122793023,73.7550822979484,41.3636626062653,0,1072.18684669582,568.206021779647,0,467.316314307344,0,0,0,895.01814457267,968.773226870619,1137.22955189375,968.773226870619,0.575164835053018,1.05284780521223,0.228600353787521,1.88696846847501,1576.3924388318,41.3636626062653,0.323996792083573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934.72021784211,NA,NA
"31","Turkey Creek Lake",2,"TRK2_062","30.5-31",30.5,31,30.75,0.18152344,-28.5673501658424,6.36494341650672,NA,1.65582402052504,0.581915324132156,NA,10.937920265288,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2272687470238,11.2903560734312,22.7875089259273,0,0,6.39541776896955,0,17.4638596285034,4.39983577215852,1.11942478026474,0,38.6203278514747,47.8512031652442,0,21.3330586308237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.392278962091,177.383447654083,358.015891654757,0,0,100.478784342117,0,274.375724742705,69.1260783363457,17.5873484964792,0,606.766240078702,751.793064509385,0,335.164937609641,0,0,0,1026.16878925209,1095.29486758844,707.245024420818,1095.29486758844,0.364961766336273,0.994412281951334,0.262561005084313,0.807092095847776,964.782131733458,17.5873484964792,0.172859913020125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1932.54107473413,NA,NA
"32","Turkey Creek Lake",2,"TRK2_064","31.5-32",31.5,32,31.75,0.16805819,-28.7785003838691,6.77166563603156,NA,1.5467340582966,0.624094298360551,NA,10.8503885611841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1930.36193162615,NA,NA
"33","Turkey Creek Lake",2,"TRK2_066","32.5-33",32.5,33,32.75,0.168596168,-28.2646312149217,7.0632652196094,NA,1.55885218742041,0.615075261443418,NA,11.4835787786909,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7724558165163,13.3395436447456,23.1092130292399,0,0,4.20132836980036,0,20.4680396825036,5.81936250205275,1.65314217697795,0,61.3872718888827,49.4162525608959,0,25.7026660413747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.144855208102,188.858031377778,327.174646721221,0,0,59.4813905350236,0,289.781553518325,82.3891262910069,23.4047869587059,0,869.106142559339,699.623347339471,0,363.892126972914,0,0,0,989.404900857796,1071.7940271488,928.587533094363,1071.7940271488,0.414196516769068,1.10741838026334,0.211531104203356,1.24224862687098,1196.28078928056,23.4047869587059,0.190880428441421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1928.18278851817,NA,NA
"34","Turkey Creek Lake",2,"TRK2_068","33.5-34",33.5,34,33.75,0.111468297,-28.7614602859888,8.07211127318451,NA,1.33663153460257,0.692039900566847,NA,11.6642281269804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1926.00364541019,NA,NA
"35","Turkey Creek Lake",2,"TRK2_070","34.5-35",34.5,35,34.75,0.159434509,-28.9154052529458,7.58644367346367,NA,1.5355764636017,0.654196459706685,NA,11.5965831989753,0,0,0,0,0,0,0,0,0,0,0,0,0,16.4361859769901,14.0338366483244,28.69317503275,0,0,4.61189407347913,0,20.8858816861583,5.4776859643792,1.32336312136473,0,106.246772522946,55.3869358800637,0,31.4755982851068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216.652053115238,184.985709409704,378.216411638496,0,0,60.7912517641289,0,275.305302261904,72.2036068565221,17.443787607541,0,1400.48192665798,730.077731596421,0,414.892664334992,0,0,0,1005.38303385832,1077.58664071485,1461.2731784221,1077.58664071485,0.377090397840117,1.1711826486845,0.152579516532436,1.9182641327734,1778.69833829647,17.443787607541,0.183995256713047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1923.82450230221,NA,NA
"36","Turkey Creek Lake",2,"TRK2_072","35.5-36",35.5,36,35.75,0.10480855,-29.3097913159427,7.6657441152392,NA,1.40136110060591,0.674247262223486,NA,11.3693366584236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1921.64535919423,NA,NA
"37","Turkey Creek Lake",2,"TRK2_074","36.5-37",36.5,37,36.75,0.242985615,-27.1896503147668,5.28709970508128,NA,2.41760700134013,0.489108810029795,NA,10.8096595208727,0,0,0,0,0,0,0,0,0,0,0,0,0,6.72758782806828,6.02162920063866,10.9853878963484,0,0,2.92740149543238,0,7.90988605761935,1.77499932852894,0.719077877707146,0,42.8423243752906,42.5799321905225,0,12.5122556225589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.245336826211,113.892862562275,207.777203176076,0,0,55.3687590309473,0,149.607279961401,33.5722688721577,13.6006112579277,0,810.318071628497,805.355195961222,0,236.656320487653,0,0,0,954.962475922623,988.53474479478,865.686830659444,988.53474479478,0.185765586056521,1.11723714694268,0.124284731691367,1.00616234388524,1018.09527480457,13.6006112579277,0.119264228107224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1919.46621608625,NA,NA
"38","Turkey Creek Lake",2,"TRK2_076","37.5-38",37.5,38,37.75,0.139432511,-28.4773868939575,7.7581897922092,NA,1.59304055631043,0.679718711365497,NA,11.4138240752909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1917.28707297827,NA,NA
"39","Turkey Creek Lake",2,"TRK2_078","38.5-39",38.5,39,38.75,0.141815859,-29.6384862818698,6.6955852952586,NA,1.63621579865927,0.604884577822149,NA,11.0691949187491,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0211540613139,9.96284572840118,20.0002912420198,0,0,8.11263147243232,0,16.4195637812601,3.69421507058348,0.867731063182376,0,100.340432154695,45.8191642959929,0,23.2660406610249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.538509797292,148.797234133605,298.708632032255,0,0,121.16388806483,0,245.229700723661,55.1738930605439,12.9597492215781,0,1498.60583847314,684.319029263045,0,347.483298846189,0,0,0,929.548729986706,984.72262304725,1619.76972653797,984.72262304725,0.358355811013692,1.20659843472684,0.163707516042795,2.18992279096347,1797.3144705054,12.9597492215781,0.160074700049058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1915.10792987029,NA,NA
"40","Turkey Creek Lake",2,"TRK2_080","39.5-40",39.5,40,39.75,0.163088392,-28.8303537695406,6.74331280567642,NA,1.56501454214756,0.560491961136137,NA,12.0310606989037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1912.92878676231,NA,NA
"41","Turkey Creek Lake",2,"TRK2_082","40.5-41",40.5,41,40.75,0.138770544,-29.2556236534538,7.48443614840748,NA,1.35075026319247,0.677833858081181,NA,11.0416971049432,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6084898913293,3.74110320554154,1.35207867019589,0,0,1.94894337150402,0,15.4078291987198,2.42503785156484,1.66520515728618,0,60.8795242194812,75.7588748621212,0,25.8498883532243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.101729257177,49.9851041729785,18.0652041568099,0,0,26.039949207379,0,205.864929477663,32.4010760928308,22.2489059197932,0,813.414972247909,1012.2188680605,0,345.381907743639,0,0,0,1218.08379753816,1250.484873631,839.454921455288,1250.484873631,0.20337985782869,3.10295900795629,0.124811905652564,0.803595939489334,831.480176404719,22.2489059197932,0.0410358501393763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1910.74964365433,NA,NA
