"class","raster_cell_count","year","Lake","area_km2","percent_of_ws","class_name"
"11",33,"1985","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"1985","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1985","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",411.922460454749,"1985","BOOTH_LAKE",0.370730214409274,69.3533901291054,"Grassland/Herbaceous"
"90",1,"1985","BOOTH_LAKE",9e-04,0.168365157977891,"Woody Wetlands"
"95",1,"1985","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",29,"1986","BOOTH_LAKE",0.0261,4.88258958135884,"Open Water"
"31",66.8492534975521,"1986","BOOTH_LAKE",0.0601643281477969,11.2550851258195,"Barren Land (Rock/Sand/Clay)"
"42",1,"1986","BOOTH_LAKE",9e-04,0.168365157977891,"Evergreen Forest"
"52",80.1754018515348,"1986","BOOTH_LAKE",0.0721578616663814,13.4987441986746,"Shrub/Scrub"
"71",413.922460454749,"1986","BOOTH_LAKE",0.372530214409274,69.6901204450612,"Grassland/Herbaceous"
"90",2,"1986","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1986","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"1987","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"1987","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",80.1754018515348,"1987","BOOTH_LAKE",0.0721578616663814,13.4987441986746,"Shrub/Scrub"
"71",411.922460454749,"1987","BOOTH_LAKE",0.370730214409274,69.3533901291054,"Grassland/Herbaceous"
"90",2,"1987","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1987","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",34,"1988","BOOTH_LAKE",0.0306,5.7244153712483,"Open Water"
"31",65.8492534975521,"1988","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",80.1754018515348,"1988","BOOTH_LAKE",0.0721578616663814,13.4987441986746,"Shrub/Scrub"
"71",410.922460454749,"1988","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"1988","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1988","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",36,"1989","BOOTH_LAKE",0.0324,6.06114568720408,"Open Water"
"31",65.8492534975521,"1989","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",80.1754018515348,"1989","BOOTH_LAKE",0.0721578616663814,13.4987441986746,"Shrub/Scrub"
"71",409.922460454749,"1989","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",1,"1989","BOOTH_LAKE",9e-04,0.168365157977891,"Woody Wetlands"
"95",1,"1989","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",36,"1990","BOOTH_LAKE",0.0324,6.06114568720408,"Open Water"
"31",65.8492534975521,"1990","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",80.1754018515348,"1990","BOOTH_LAKE",0.0721578616663814,13.4987441986746,"Shrub/Scrub"
"71",409.922460454749,"1990","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",1,"1990","BOOTH_LAKE",9e-04,0.168365157977891,"Woody Wetlands"
"95",1,"1990","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",32,"1991","BOOTH_LAKE",0.0288,5.38768505529252,"Open Water"
"31",65.8492534975521,"1991","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1991","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",411.922460454749,"1991","BOOTH_LAKE",0.370730214409274,69.3533901291054,"Grassland/Herbaceous"
"90",2,"1991","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1991","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",32,"1992","BOOTH_LAKE",0.0288,5.38768505529252,"Open Water"
"31",65.8492534975521,"1992","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1992","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",411.922460454749,"1992","BOOTH_LAKE",0.370730214409274,69.3533901291054,"Grassland/Herbaceous"
"90",2,"1992","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1992","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"1993","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"1993","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1993","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"1993","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"1993","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1993","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",35,"1994","BOOTH_LAKE",0.0315,5.89278052922619,"Open Water"
"31",65.8492534975521,"1994","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1994","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",408.922460454749,"1994","BOOTH_LAKE",0.368030214409274,68.8482946551717,"Grassland/Herbaceous"
"90",2,"1994","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1994","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"1995","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"1995","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1995","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"1995","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"1995","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1995","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"1996","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"1996","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1996","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"1996","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"1996","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1996","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"1997","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"1997","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1997","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"1997","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"1997","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1997","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",34,"1998","BOOTH_LAKE",0.0306,5.7244153712483,"Open Water"
"31",65.8492534975521,"1998","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1998","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",409.922460454749,"1998","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",2,"1998","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1998","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",34,"1999","BOOTH_LAKE",0.0306,5.7244153712483,"Open Water"
"31",65.8492534975521,"1999","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"1999","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",409.922460454749,"1999","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",2,"1999","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"1999","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"2000","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"2000","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2000","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"2000","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"2000","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2000","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"2001","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"2001","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2001","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"2001","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"2001","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2001","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",35,"2002","BOOTH_LAKE",0.0315,5.89278052922619,"Open Water"
"31",65.8492534975521,"2002","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2002","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",409.922460454749,"2002","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",1,"2002","BOOTH_LAKE",9e-04,0.168365157977891,"Woody Wetlands"
"95",1,"2002","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",35,"2003","BOOTH_LAKE",0.0315,5.89278052922619,"Open Water"
"31",65.8492534975521,"2003","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2003","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",409.922460454749,"2003","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",1,"2003","BOOTH_LAKE",9e-04,0.168365157977891,"Woody Wetlands"
"95",1,"2003","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"2004","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"2004","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2004","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"2004","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"2004","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2004","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",34,"2005","BOOTH_LAKE",0.0306,5.7244153712483,"Open Water"
"31",65.8492534975521,"2005","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2005","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",409.922460454749,"2005","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",2,"2005","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2005","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"2006","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"2006","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2006","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"2006","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"2006","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2006","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",34,"2007","BOOTH_LAKE",0.0306,5.7244153712483,"Open Water"
"31",65.8492534975521,"2007","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2007","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",409.922460454749,"2007","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",2,"2007","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2007","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",31,"2008","BOOTH_LAKE",0.0279,5.21931989731462,"Open Water"
"31",65.8492534975521,"2008","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2008","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",412.922460454749,"2008","BOOTH_LAKE",0.371630214409274,69.5217552870833,"Grassland/Herbaceous"
"90",2,"2008","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2008","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",30,"2009","BOOTH_LAKE",0.027,5.05095473933673,"Open Water"
"31",66.8492534975521,"2009","BOOTH_LAKE",0.0601643281477969,11.2550851258195,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2009","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",412.922460454749,"2009","BOOTH_LAKE",0.371630214409274,69.5217552870833,"Grassland/Herbaceous"
"90",2,"2009","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2009","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",32,"2010","BOOTH_LAKE",0.0288,5.38768505529252,"Open Water"
"31",65.8492534975521,"2010","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2010","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",411.922460454749,"2010","BOOTH_LAKE",0.370730214409274,69.3533901291054,"Grassland/Herbaceous"
"90",2,"2010","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2010","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"2011","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"2011","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2011","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"2011","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"2011","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2011","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"2012","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"2012","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2012","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"2012","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"2012","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2012","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",31,"2013","BOOTH_LAKE",0.0279,5.21931989731462,"Open Water"
"31",65.8492534975521,"2013","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2013","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",412.922460454749,"2013","BOOTH_LAKE",0.371630214409274,69.5217552870833,"Grassland/Herbaceous"
"90",2,"2013","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2013","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",35,"2014","BOOTH_LAKE",0.0315,5.89278052922619,"Open Water"
"31",65.8492534975521,"2014","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2014","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",408.922460454749,"2014","BOOTH_LAKE",0.368030214409274,68.8482946551717,"Grassland/Herbaceous"
"90",2,"2014","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2014","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"2015","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"2015","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2015","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"2015","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"2015","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2015","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",34,"2016","BOOTH_LAKE",0.0306,5.7244153712483,"Open Water"
"31",65.8492534975521,"2016","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2016","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",409.922460454749,"2016","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",2,"2016","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2016","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"2017","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"2017","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2017","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"2017","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"2017","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2017","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",35,"2018","BOOTH_LAKE",0.0315,5.89278052922619,"Open Water"
"31",65.8492534975521,"2018","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2018","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",408.922460454749,"2018","BOOTH_LAKE",0.368030214409274,68.8482946551717,"Grassland/Herbaceous"
"90",2,"2018","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2018","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",34,"2019","BOOTH_LAKE",0.0306,5.7244153712483,"Open Water"
"31",65.8492534975521,"2019","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2019","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",409.922460454749,"2019","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",2,"2019","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2019","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",35,"2020","BOOTH_LAKE",0.0315,5.89278052922619,"Open Water"
"31",65.8492534975521,"2020","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2020","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",408.922460454749,"2020","BOOTH_LAKE",0.368030214409274,68.8482946551717,"Grassland/Herbaceous"
"90",2,"2020","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2020","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",35,"2021","BOOTH_LAKE",0.0315,5.89278052922619,"Open Water"
"31",65.8492534975521,"2021","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2021","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",408.922460454749,"2021","BOOTH_LAKE",0.368030214409274,68.8482946551717,"Grassland/Herbaceous"
"90",2,"2021","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2021","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",35,"2022","BOOTH_LAKE",0.0315,5.89278052922619,"Open Water"
"31",65.8492534975521,"2022","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2022","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",408.922460454749,"2022","BOOTH_LAKE",0.368030214409274,68.8482946551717,"Grassland/Herbaceous"
"90",2,"2022","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2022","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",34,"2023","BOOTH_LAKE",0.0306,5.7244153712483,"Open Water"
"31",65.8492534975521,"2023","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2023","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",409.922460454749,"2023","BOOTH_LAKE",0.368930214409274,69.0166598131496,"Grassland/Herbaceous"
"90",2,"2023","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2023","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",33,"2024","BOOTH_LAKE",0.0297,5.55605021327041,"Open Water"
"31",65.8492534975521,"2024","BOOTH_LAKE",0.0592643281477969,11.0867199678416,"Barren Land (Rock/Sand/Clay)"
"52",81.1754018515348,"2024","BOOTH_LAKE",0.0730578616663814,13.6671093566525,"Shrub/Scrub"
"71",410.922460454749,"2024","BOOTH_LAKE",0.369830214409274,69.1850249711275,"Grassland/Herbaceous"
"90",2,"2024","BOOTH_LAKE",0.0018,0.336730315955782,"Woody Wetlands"
"95",1,"2024","BOOTH_LAKE",9e-04,0.168365157977891,"Emergent Herbaceous Wetlands"
"11",8,"1985","BROOKLYN_LAKE",0.0072,2.71148575689401,"Open Water"
"31",234.046520897071,"1985","BROOKLYN_LAKE",0.210641868807364,79.3267259828754,"Barren Land (Rock/Sand/Clay)"
"71",52.9946749040391,"1985","BROOKLYN_LAKE",0.0476952074136352,17.9617882741913,"Grassland/Herbaceous"
"11",8,"1986","BROOKLYN_LAKE",0.0072,2.71148575689401,"Open Water"
"31",234.046520897071,"1986","BROOKLYN_LAKE",0.210641868807364,79.3267259828754,"Barren Land (Rock/Sand/Clay)"
"71",52.9946749040391,"1986","BROOKLYN_LAKE",0.0476952074136352,17.9617882741913,"Grassland/Herbaceous"
"11",8,"1987","BROOKLYN_LAKE",0.0072,2.71148575689401,"Open Water"
"31",234.046520897071,"1987","BROOKLYN_LAKE",0.210641868807364,79.3267259828754,"Barren Land (Rock/Sand/Clay)"
"71",52.9946749040391,"1987","BROOKLYN_LAKE",0.0476952074136352,17.9617882741913,"Grassland/Herbaceous"
"11",8,"1988","BROOKLYN_LAKE",0.0072,2.71148575689401,"Open Water"
"31",234.046520897071,"1988","BROOKLYN_LAKE",0.210641868807364,79.3267259828754,"Barren Land (Rock/Sand/Clay)"
"71",52.9946749040391,"1988","BROOKLYN_LAKE",0.0476952074136352,17.9617882741913,"Grassland/Herbaceous"
"11",8,"1989","BROOKLYN_LAKE",0.0072,2.71148575689401,"Open Water"
"31",234.046520897071,"1989","BROOKLYN_LAKE",0.210641868807364,79.3267259828754,"Barren Land (Rock/Sand/Clay)"
"71",52.9946749040391,"1989","BROOKLYN_LAKE",0.0476952074136352,17.9617882741913,"Grassland/Herbaceous"
"11",8,"1990","BROOKLYN_LAKE",0.0072,2.71148575689401,"Open Water"
"31",234.046520897071,"1990","BROOKLYN_LAKE",0.210641868807364,79.3267259828754,"Barren Land (Rock/Sand/Clay)"
"71",52.9946749040391,"1990","BROOKLYN_LAKE",0.0476952074136352,17.9617882741913,"Grassland/Herbaceous"
"11",8,"1991","BROOKLYN_LAKE",0.0072,2.71148575689401,"Open Water"
"31",234.046520897071,"1991","BROOKLYN_LAKE",0.210641868807364,79.3267259828754,"Barren Land (Rock/Sand/Clay)"
"71",52.9946749040391,"1991","BROOKLYN_LAKE",0.0476952074136352,17.9617882741913,"Grassland/Herbaceous"
"11",8,"1992","BROOKLYN_LAKE",0.0072,2.71148575689401,"Open Water"
"31",234.046520897071,"1992","BROOKLYN_LAKE",0.210641868807364,79.3267259828754,"Barren Land (Rock/Sand/Clay)"
"71",52.9946749040391,"1992","BROOKLYN_LAKE",0.0476952074136352,17.9617882741913,"Grassland/Herbaceous"
"11",6,"1993","BROOKLYN_LAKE",0.0054,2.0336143176705,"Open Water"
"31",236.046520897071,"1993","BROOKLYN_LAKE",0.212441868807364,80.0045974220989,"Barren Land (Rock/Sand/Clay)"
"71",52.9946749040391,"1993","BROOKLYN_LAKE",0.0476952074136352,17.9617882741913,"Grassland/Herbaceous"
"11",5,"1994","BROOKLYN_LAKE",0.0045,1.69467859805875,"Open Water"
